seed=1
x y
0.782404 -0.177309
-0.164504 0.912446
0.414795 0.561618
0.715182 0.444583
0.726609 0.647213
0.737075 -0.318623
-0.265518 0.958003
0.565916 0.551058
0.464290 0.508086
0.995972 0.070852
0.095517 -0.386566
-0.380885 0.336120
0.340672 -0.227999
-0.203694 0.825624
0.699135 0.708736
0.717968 -0.685112
0.764814 0.591483
0.683619 -0.272863
-0.290122 -0.336827
-0.243474 0.969861
0.787725 0.372581
0.673708 -0.321055
-0.312441 -0.754282
-0.452018 0.779587
0.674306 -0.461877
-0.767410 0.618210
0.691639 0.553106
0.603199 -0.293275
-0.070223 -0.429898
-0.294267 0.069235
0.440623 -0.069308
-0.066647 -0.655471
-0.393039 -0.841812
-0.991101 0.040875
0.060695 -0.373659
-0.369500 -0.289587
-0.294919 -0.070250
-0.057786 0.945175
0.863129 -0.494584
-0.413377 0.880980
-0.388206 0.221699
0.220758 0.423780
0.320571 0.944259
0.967947 -0.215187
-0.272004 -0.527683
-0.527416 -0.277868
-0.231251 0.940571
0.071649 -0.096466
-0.957420 -0.037538
-0.062733 -0.095761
-0.095682 -0.102070
-0.101208 0.272955
0.050220 -0.354347
-0.709476 -0.293073
-0.627547 -0.433879
-0.392955 -0.850126
-0.839404 0.441718
0.203409 0.662634
-0.954571 -0.206869
-0.120713 -0.800924
-0.736879 0.185899
0.425478 0.352162
0.240493 0.959779
0.338768 0.262312
0.592123 0.625064
-0.963523 -0.252122
-0.299323 -0.911229
-0.637950 -0.285927
-0.564414 0.818073
0.886074 0.351066
0.354551 -0.875360
0.602775 0.069773
0.136441 0.966916
0.962130 0.156363
0.211768 0.880233
0.844021 0.437737
0.424393 -0.875459
-0.692142 -0.683993
-0.901432 -0.272195
-0.328310 -0.002205
-0.001364 -0.966647
-0.578762 0.356737
0.844271 -0.208669
-0.122937 0.867743
0.359663 -0.486738
-0.521610 0.376123
0.568981 0.678903
0.540961 -0.552904
-0.973333 0.185493
0.158117 -0.971731
-0.888098 0.082553
0.139123 -0.819569
-0.494619 -0.753380
-0.974685 0.217570
0.077312 0.468198
0.151415 0.044367
0.259281 -0.778045
-0.666151 0.491204
0.444301 0.625862
0.995423 0.026287
0.038421 -0.339066
-0.127915 0.677946
-0.577477 0.443586
0.642565 0.686752
-0.988129 0.153626
0.189772 -0.828851
-0.300224 0.519874
0.307874 0.201848
0.887496 -0.290492
-0.195469 -0.901872
-0.934919 -0.103692
-0.177672 -0.292676
-0.259089 0.813960
0.778001 0.493653
0.448106 0.882275
0.865998 0.489459
0.601547 0.442519
0.426684 -0.719437
-0.741759 0.181661
0.044178 0.428038
0.565051 -0.806483
-0.724953 0.686885
0.368441 -0.491746
-0.371373 0.928261
0.554258 -0.536658
-0.648450 -0.599705
-0.865209 0.490195
0.328740 0.799436
0.885153 0.253021
0.409085 -0.693301
-0.629158 0.711865
0.728333 -0.574474
-0.528989 0.832508
0.911220 -0.115965
-0.092835 -0.990043
-0.544822 -0.442251
-0.583159 0.640238
0.377201 0.417963
0.774305 -0.486746
-0.610965 0.789258
0.393887 0.507611
0.831807 0.411597
0.535738 0.842011
0.753967 0.640146
0.677270 -0.734313
-0.678350 0.710902
0.912282 0.226707
0.229210 0.899958
0.843275 0.527624
0.441492 0.816707
0.969709 -0.215992
-0.177453 0.898273
-0.448587 0.124574
0.501689 -0.016471
-0.012795 0.992028
0.778967 -0.547267
-0.813637 0.230507
0.260928 0.014457
0.012081 0.928041
-0.119851 0.006235
0.093819 -0.765529
-0.734677 0.450473
0.384726 0.917663
0.946025 -0.270707
-0.345869 0.167144
0.160012 0.626715
0.629288 0.006026
0.006130 -0.543767
-0.191750 0.606907
0.791258 0.016770
0.035577 -0.660879
-0.636352 0.455995
0.234512 0.786782
0.781986 -0.038387
-0.087404 -0.269458
-0.269254 0.115930
0.049745 -0.766893
-0.763503 0.437843
0.667495 -0.711116
-0.462358 -0.743007
-0.646416 0.459146
0.655413 0.727189
0.498279 0.599574
0.990428 -0.136604
-0.176916 0.681133
0.536842 -0.841362
-0.867564 -0.480103
-0.602756 -0.164819
-0.172216 0.280946
0.222745 0.949247
-0.976081 0.211282
0.024561 0.166154
-0.857152 -0.230488
-0.411721 0.557213
0.540440 -0.569823
-0.595613 -0.232396
-0.198416 -0.936401
-0.923045 -0.289847
-0.277389 0.949361
0.911196 0.407992
0.533790 -0.244366
-0.107005 -0.749736
-0.094366 -0.045369
-0.620306 -0.783877
-0.865688 -0.431832
-0.479136 -0.689794
-0.722010 0.047409
0.040226 -0.975380
-0.889290 -0.457199
-0.514832 -0.809373
-0.543798 0.725971
0.593146 0.521346
0.951300 0.112818
0.139755 -0.174084
-0.169800 -0.446005
-0.029244 0.123428
-0.784183 -0.572461
-0.396057 0.662332
0.962160 0.143261
0.198239 0.859578
0.331265 0.528651
0.665905 -0.360122
-0.356564 0.661081
-0.706435 -0.546785
-0.726581 0.686518
0.597814 0.757334
0.591429 0.589287
0.519248 0.553778
-0.963811 -0.172536
-0.135119 0.848690
0.308652 0.172686
0.670826 0.741204
0.673013 -0.713222
-0.854876 -0.495057
-0.605050 0.327644
0.342480 0.314123
0.212774 0.967741
0.431688 -0.358174
-0.858608 0.512519
0.667106 0.313271
0.335258 -0.205756
-0.025057 0.235569
-0.849978 0.513143
0.704996 0.253286
0.218298 0.947196
0.950574 -0.192412
-0.215329 -0.801695
-0.806836 -0.123879
-0.138247 -0.223644
-0.221680 -0.291741
-0.236251 0.934592
0.868467 -0.486918
-0.425675 -0.889789
0.745691 0.295112
0.393187 -0.874077
-0.576902 0.439236
0.483959 -0.615514
-0.871879 -0.425968
-0.169557 0.443998
0.752092 0.071037
0.165755 -0.450624
-0.298669 -0.938105
0.804895 -0.229252
-0.411821 0.786242
0.521806 -0.774941
-0.987005 0.154643
0.044998 0.408535
-0.532626 -0.571009
-0.232397 0.257792
0.940550 -0.292591
-0.365658 -0.883630
-0.619203 0.695047
-0.912675 0.103210
0.163853 -0.835972
-0.728544 -0.666697
-0.348088 0.640512
0.789831 -0.603060
-0.714000 -0.655832
-0.052027 -0.113594
-0.892229 -0.363396
-0.204550 0.774785
-0.909417 0.113472
0.128072 -0.607931
-0.596063 0.366065
0.359597 0.664990
0.678359 -0.137357
-0.147452 -0.098363
-0.097961 0.231058
0.187944 -0.934570
-0.700349 0.661261
0.884233 0.351558
0.421914 -0.204979
-0.118162 0.919780
0.909649 0.148482
0.233576 -0.824978
-0.737748 -0.641164
-0.609642 0.786952
0.946816 0.113008
0.104346 -0.988503
-0.421017 0.429822
0.605805 0.522250
0.940328 0.167697
0.166613 0.945616
0.780555 -0.611781
-0.432345 0.703031
0.772455 -0.400825
-0.509681 0.841415
0.982578 -0.142920
-0.186241 0.394424
0.241051 0.926046
0.996199 0.018255
0.015573 0.942366
0.601826 -0.327338
-0.622866 0.782148
0.701957 0.681140
0.709167 0.690677
0.580312 -0.712740
0.428702 -0.136241
-0.486677 -0.794174
-0.751943 0.620466
0.589945 0.800537
0.955433 0.293718
0.399269 0.161012
0.111672 -0.990120
-0.997433 0.007280
0.010405 -0.441156
-0.431574 -0.384900
-0.322704 -0.905239
-0.859045 -0.489592
-0.985661 -0.156486
-0.174049 0.971820
0.968132 0.200403
0.179572 0.980766
0.580705 -0.323599
-0.745293 -0.572445
0.868293 0.405784
0.561520 0.740865
0.717784 0.635448
0.300433 -0.033348
-0.199061 -0.718160
-0.343593 -0.706711
0.972948 -0.083507
-0.121738 -0.734626
-0.943657 -0.005392
-0.008760 -0.642714
-0.597549 0.604702
0.566741 0.750054
0.794151 -0.340721
-0.290300 -0.952575
0.684872 0.193249
0.229945 -0.782313
-0.996374 0.077443
0.089184 0.923565
0.630893 -0.687637
-0.961341 0.110623
0.067529 0.843163
-0.574432 0.714158
-0.945302 0.002220
0.003786 0.283485
0.110746 -0.704474
-0.748045 0.031261
0.075682 -0.205806
-0.204636 -0.222338
-0.170166 -0.974818
-0.842698 0.228429
0.431191 0.362952
0.372523 0.090300
0.089188 -0.473014
-0.444186 0.611536
0.609735 -0.460605
-0.489732 0.145399
0.072672 -0.841444
-0.456746 0.215430
0.749795 0.068344
0.048134 0.982936
0.949723 0.016442
0.026637 -0.593895
-0.339195 -0.845936
-0.799994 0.084363
0.168758 -0.762621
-0.728070 0.646935
-0.715807 0.367019
0.279536 0.957179
0.680261 -0.503207
-0.656528 -0.725919
-0.710460 0.662101
-0.988299 -0.150314
-0.198870 0.572074
0.489603 -0.812943
-0.861787 -0.169544
-0.142496 0.988812
0.785249 0.516470
0.803687 0.026089
0.025877 -0.822102
-0.664960 -0.746415
-0.887591 -0.092210
-0.101317 0.651199
0.460286 0.878978
0.732775 -0.131047
-0.312430 0.335803
0.339945 -0.096439
-0.096377 0.346790
0.325719 0.629740
0.351851 -0.810851
-0.879950 0.294102
0.468177 0.659000
0.622327 -0.662579
-0.608156 0.769850
0.764967 0.618842
0.456112 0.813941
0.848468 -0.432986
-0.586892 0.760409
0.728514 -0.662793
-0.676924 -0.701241
-0.750271 0.525799
0.566060 -0.539260
-0.548536 0.486734
0.071519 -0.257112
-0.991629 -0.033671
-0.048584 0.566788
0.527976 -0.619056
-0.587814 -0.687872
-0.712657 -0.459129
-0.348439 -0.929802
-0.977895 0.207593
0.240629 0.919789
0.603523 0.667576
0.919020 0.388148
0.502846 -0.341876
-0.308520 0.832091
0.705968 -0.706361
-0.847769 -0.127556
-0.138469 0.603712
0.605447 0.028991
0.015573 -0.876047
0.997088 -0.065701
-0.087542 -0.702125
-0.461170 0.847212
0.993561 0.112591
0.151264 -0.540406
-0.447052 -0.858636
-0.889930 -0.299923
0.363643 0.471721
0.306987 0.921915
-0.447374 0.209504
0.466012 -0.810816
-0.962767 -0.255133
-0.294705 0.931084
0.632128 0.637843
0.568306 -0.607074
-0.881616 -0.467827
-0.625567 0.388599
0.257771 0.929916
-0.927207 0.161665
0.123047 -0.777744
-0.813162 0.039600
0.053882 0.973167
0.616273 0.381995
0.744068 0.643073
0.759664 0.051332
0.031540 -0.925380
0.725062 0.559983
0.874733 -0.146615
-0.074823 0.781614
0.796045 0.014265
0.031140 -0.470140
-0.300272 -0.925140
-0.962391 -0.212539
-0.187206 0.915756
0.924998 -0.164796
-0.111900 0.708495
-0.816985 -0.172525
-0.129490 -0.983454
-0.977516 -0.008482
-0.011364 0.908944
0.576465 -0.694744
-0.652618 0.571779
0.619919 0.669695
0.969054 0.066790
0.072883 -0.877640
-0.829646 0.459585
0.426655 -0.894281
-0.939080 0.234179
0.277788 -0.586130
0.836069 0.377130
0.439159 0.061507
0.036289 0.939756
0.622954 0.328494
0.468886 0.782839
0.924836 0.337613
0.506527 -0.098457
-0.068181 -0.991628
-0.725298 0.446869
-0.957925 0.063366
0.088699 -0.907357
-0.839728 -0.501417
-0.295677 -0.759214
-0.792424 -0.021589
-0.037939 -0.977887
-0.977515 -0.050453
-0.062277 -0.545821
-0.537129 0.326876
0.323355 -0.590404
-0.600501 -0.013620
-0.010779 -0.991824
-0.827171 -0.518772
-0.656958 -0.042986
-0.084894 0.995759
0.611593 -0.470412
-0.916781 0.116492
0.130447 -0.667640
-0.438767 0.862679
0.674591 0.500809
0.834824 -0.478770
-0.476008 0.841015
0.805913 0.571554
0.694319 0.151571
0.162389 0.246830
0.241686 -0.420098
-0.393550 -0.654810
0.268301 -0.038761
-0.241501 -0.857852
-0.868651 0.070073
0.080347 0.270018
0.243456 0.767561
0.651129 -0.744728
-0.735659 -0.666893
-0.762222 0.454194
0.393720 -0.913990
-0.969423 -0.069869
-0.041173 0.819871
0.676077 0.341857
0.727621 0.376798
0.409491 0.309869
0.290384 -0.718728
-0.457738 -0.822271
-0.983471 0.173067
0.244339 -0.391458
-0.330809 -0.877306
0.817885 -0.451242
-0.691145 0.513597
0.536086 -0.546417
-0.478613 0.838368
0.939561 0.313629
0.621710 -0.673203
-0.869007 0.494800
0.445508 0.874894
0.723722 0.526854
0.865711 -0.062639
-0.062379 -0.872725
-0.666079 0.733480
0.647848 0.138118
0.260793 -0.959598
-0.845582 0.029213
0.060315 0.123570
0.054613 0.789595
-0.856010 0.230061
0.200744 0.781218
-0.609164 0.676843
0.680820 -0.609384
-0.794012 0.607852
0.753512 -0.362110
-0.402512 -0.057623
-0.016890 0.549103
0.237248 -0.064480
-0.502501 0.028668
0.026297 -0.822226
-0.803560 -0.325792
-0.253873 0.963015
-0.199600 -0.176297
-0.478438 0.481958
0.782413 0.546245
0.818462 0.033247
0.007448 0.389441
0.696263 0.365637
0.704590 -0.572182
-0.790245 -0.580676
-0.388616 0.663053
0.633817 -0.384996
-0.364378 0.608245
-0.921230 -0.385422
-0.500765 -0.381090
-0.286816 0.957962
0.806710 0.268717
0.106176 0.639158
0.710497 0.381475
0.739352 -0.408657
-0.442509 0.405219
0.348692 -0.876148
0.751200 -0.657569
-0.644277 0.764642
0.308075 -0.455534
-0.897140 -0.254812
-0.434151 0.282384
0.278748 -0.519135
-0.476993 -0.703876
-0.189408 -0.415882
-0.186507 -0.033435
-0.333497 -0.495083
-0.351061 -0.931644
-0.954636 -0.161100
-0.206123 0.951815
0.815050 -0.570656
-0.701389 0.615620
0.484620 -0.860396
-0.029559 0.033371
0.989924 0.066220
0.079516 -0.961945
-0.753196 -0.352055
-0.521361 -0.852955
-0.588972 -0.605392
-0.763440 -0.035178
-0.076188 0.742476
0.438634 -0.795160
-0.254148 -0.225048
-0.702035 0.573536
0.688206 0.705803
0.894007 -0.297636
-0.309717 0.840015
0.633052 -0.753117
-0.903525 -0.388154
-0.464160 0.555820
0.550301 -0.516220
-0.703734 -0.367704
-0.389744 -0.731481
-0.973053 0.067438
0.104743 -0.462494
-0.447879 -0.465347
-0.385477 -0.898490
-0.753838 -0.256943
-0.241727 -0.874595
-0.738309 0.674353
0.834330 0.046191
0.011100 -0.413288
-0.795268 0.201055
0.422196 0.184494
0.188394 -0.164692
-0.080766 0.846235
0.514598 -0.233726
-0.341880 0.701345
0.927243 -0.144690
-0.174171 0.983371
0.433162 -0.382877
-0.838122 -0.532549
-0.544406 0.835153
0.554587 0.583165
0.626099 -0.570488
-0.918346 0.332993
0.411955 -0.307174
-0.303911 -0.487353
-0.230042 -0.770253
-0.839493 -0.526434
-0.555023 0.789767
0.798371 -0.528384
-0.443189 0.891561
0.535136 -0.510138
-0.811790 0.557794
0.551470 0.811926
0.314153 -0.640683
0.910409 0.213684
0.360983 0.399097
0.403523 -0.236182
-0.059422 -0.469844
0.935025 -0.127210
-0.141109 -0.757225
-0.760024 -0.006887
-0.007280 0.537064
0.225845 0.703360
0.816955 0.136972
0.233734 0.930907
0.946231 0.014048
0.008798 -0.876656
-0.744770 -0.232687
-0.467546 -0.720409
-0.747933 -0.208972
-0.139992 0.953057
0.573315 0.228382
0.100219 0.864879
-0.679661 0.551113
0.691868 0.697415
0.834299 -0.526476
-0.614528 -0.528852
-0.524634 0.641054
0.463367 -0.866673
-0.994600 -0.073212
-0.096369 0.500964
0.351216 -0.932360
-0.791561 -0.507083
-0.741648 0.531183
0.326590 -0.023253
-0.053549 0.704485
0.315568 -0.119496
-0.653549 0.061521
0.065651 -0.006823
-0.005298 0.978806
0.970141 0.158611
0.144041 0.989282
0.890333 0.404283
0.578440 -0.531973
-0.516140 0.677902
0.212317 -0.481118
-0.989445 -0.144197
-0.203314 -0.194813
-0.195287 0.150687
0.148590 0.375862
0.371982 0.308817
0.314822 -0.016491
-0.015452 -0.702811
0.154108 -0.033055
-0.400814 0.370905
0.347921 -0.705860
-0.277806 -0.600861
-0.851643 -0.166976
-0.276919 0.880845
0.782149 0.616380
0.641617 0.745026
0.522290 0.742779
0.956404 0.289744
0.395331 0.462744
0.409909 0.816142
0.838030 0.252298
0.252983 -0.833116
-0.821528 -0.349309
-0.275896 -0.956478
0.709842 0.122676
0.305232 -0.320141
-0.282267 -0.833719
-0.629009 0.760619
0.585212 0.635911
0.632718 -0.584372
-0.924296 -0.304154
-0.333246 -0.813136
-0.268201 -0.472929
-0.919221 -0.026418
-0.016765 -0.654939
0.975684 0.123032
0.099851 -0.969958
-0.605559 0.384594
0.444988 -0.670222
-0.993635 0.033525
0.048468 -0.498822
-0.423379 -0.838192
-0.290762 0.461210
0.929127 -0.351605
-0.443986 -0.446275
-0.345843 -0.935884
-0.615771 -0.575648
0.407760 0.211126
0.796823 -0.061535
-0.068670 0.086748
0.086322 0.207865
0.206777 0.218326
0.208726 0.582352
0.257341 -0.713852
0.587589 0.096694
0.097809 -0.525482
-0.425950 0.879467
0.811264 0.583825
0.351332 -0.695826
-0.252963 0.179782
0.660993 -0.672672
-0.493251 0.587925
0.709235 -0.518397
0.780671 0.081735
0.087659 0.822189
-0.836171 0.522445
0.529623 0.835940
-0.654476 0.376644
0.477041 -0.756415
-0.981924 -0.176258
-0.085401 -0.618113
-0.928562 -0.059146
-0.043687 0.754938
0.615067 0.167130
0.374557 0.914594
0.313697 -0.078822
-0.433859 -0.645489
-0.324834 0.741113
-0.728137 0.088518
0.140747 0.971604
0.499628 -0.364407
-0.523260 -0.643665
-0.967465 -0.252992
-0.315910 -0.769303
0.184627 -0.015957
-0.075444 -0.786627
-0.628770 0.195509
0.438246 -0.865375
-0.807820 -0.583529
-0.420342 0.794684
-0.543257 0.472164
0.758193 -0.616768
-0.506619 -0.724094
-0.967373 -0.248278
-0.354288 -0.055314
-0.036894 -0.989492
-0.909335 -0.314891
-0.379686 -0.366877
-0.362201 -0.474284
-0.434426 -0.740893
-0.749563 -0.371580
-0.360710 0.812161
0.836320 -0.042004
-0.038049 0.962356
0.933192 0.302927
0.340114 -0.793706
-0.563484 -0.789951
-0.794120 0.561005
0.589472 0.792967
0.966394 -0.017492
-0.018507 0.913437
0.384533 -0.537157
-0.931905 -0.263023
-0.237481 -0.890373
-0.854689 -0.281145
-0.347235 -0.927221
0.935927 0.334771
0.476939 -0.346763
-0.178206 0.833753
0.078361 -0.115709
-0.917750 0.106210
0.161251 0.891712
0.894956 0.106403
0.121822 0.461393
0.413649 0.754130
0.433080 -0.748635
-0.104884 0.091946
0.976175 0.191606
0.189564 -0.978727
-0.889305 -0.443990
-0.615814 0.335387
0.293088 -0.905078
-0.689285 -0.683126
-0.713548 -0.679110
-0.520688 -0.682148
-0.558115 0.483623
0.898181 0.421905
0.506136 0.602644
0.598926 0.533658
0.479230 0.829121
0.649449 0.730893
0.659843 -0.661743
-0.792361 0.605223
0.095195 -0.190012
-0.726268 -0.620445
-0.830698 0.491176
0.587989 -0.019109
-0.010111 -0.869605
-0.771772 -0.116610
-0.214103 0.940522
0.946303 0.013903
0.013840 0.944195
0.618590 -0.332198
-0.961397 -0.079785
-0.086201 -0.986377
-0.414021 0.329590
0.704477 -0.639477
-0.587016 0.119042
0.335948 -0.736852
-0.752958 -0.040887
-0.038983 0.861575
0.484222 -0.700483
-0.706260 0.484298
0.798745 0.512313
0.541525 0.697164
0.739404 0.162721
0.178222 -0.036798
-0.031276 -0.901005
-0.900853 0.040884
0.048298 -0.006439
-0.006387 -0.255586
-0.253908 0.223631
0.208887 -0.689509
-0.294945 -0.660860
-0.839798 -0.251388
-0.465171 0.425193
0.307777 -0.948937
-0.426214 0.398276
-0.861627 -0.502103
-0.598229 0.605619
0.359791 0.810701
0.879820 -0.303025
-0.437069 0.841118
0.364488 -0.548679
-0.833328 -0.348791
-0.280613 -0.723854
-0.571967 -0.284988
-0.681037 0.659523
0.162461 0.356618
0.648197 -0.196232
-0.355641 -0.925247
-0.837870 0.232026
0.210742 0.784919
0.438188 -0.226288
-0.313019 -0.581234
-0.782382 -0.293961
-0.533105 -0.694565
-0.737388 -0.072113
-0.040596 -0.881609
0.561995 0.248062
0.611254 0.750788
0.659724 -0.750713
-0.909214 0.012001
0.014102 -0.294803
-0.241522 0.918701
0.916896 0.254635
0.231157 0.969834
0.946351 0.322107
0.380689 -0.817107
-0.791372 -0.505317
-0.586305 0.032800
0.033686 -0.416454
-0.342919 -0.892158
-0.661420 -0.692202
-0.846542 -0.528488
-0.594391 0.726115
-0.769369 0.541342
0.830271 -0.056033
-0.063229 -0.191643
-0.108259 -0.923367
0.991295 -0.068244
-0.032165 -0.595297
-0.594507 0.033685
0.058885 0.914979
0.929561 -0.331556
-0.332338 -0.928314
-0.960456 0.124834
0.140156 -0.806583
-0.799349 0.250510
0.271080 0.519236
0.523631 0.134376
0.063128 0.802259
0.164748 0.082694
0.498251 -0.780358
-0.986940 0.161013
0.221129 0.426750
0.428071 -0.165027
-0.086012 0.869168
0.372914 -0.202217
-0.787998 -0.436667
-0.446913 0.740368
0.140656 -0.292759
-0.843400 0.343532
0.360091 0.751625
0.431005 0.758064
0.354856 0.292070
0.918636 -0.380425
-0.455849 0.667254
0.459643 0.853365
0.301392 -0.059156
-0.355293 0.566401
0.548251 -0.545798
-0.206340 -0.608180
-0.804903 -0.053008
-0.047151 0.735002
0.721079 -0.076951
-0.134244 -0.989574
-0.915353 0.355531
0.531191 -0.247368
-0.083588 -0.603078
-0.634292 -0.052053
-0.145024 0.615182
0.578593 -0.583304
-0.576525 -0.618614
-0.638911 -0.432637
-0.443428 0.535539
0.371803 0.912317
0.893154 0.399790
0.594711 0.270842
0.266761 0.657772
0.645524 -0.414437
-0.430896 -0.463140
-0.474685 0.167589
0.106616 0.963496
0.669658 -0.195298
-0.363367 0.931458
0.949958 -0.235045
-0.340980 -0.657876
-0.475167 0.870535
0.947035 -0.274603
-0.338215 -0.903159
-0.668360 0.677274
0.413993 0.528319
0.984802 -0.141271
-0.137409 -0.979165
-0.945041 -0.252454
-0.244256 -0.934655
-0.794458 -0.391634
-0.647552 -0.603768
-0.586792 -0.713062
-0.762975 -0.276770
-0.221104 0.975188
0.979238 0.201780
0.088623 -0.588877
0.307510 -0.691992
-0.546796 0.295398
0.715835 -0.643198
-0.729629 -0.249845
-0.042903 0.303883
0.400014 -0.015251
-0.045920 -0.969211
0.912938 0.207790
0.356609 -0.207899
-0.165694 0.962734
0.342698 -0.408035
0.794604 -0.462874
-0.758798 0.159223
0.142494 -0.941067
-0.859133 0.503935
0.409865 0.868251
0.444964 0.466296
0.970173 -0.058450
-0.003627 0.097359
-0.910714 0.412834
0.351572 0.897765
0.994770 0.028703
0.023722 -0.923064
-0.902052 -0.129814
-0.169677 0.985486
0.890847 -0.417717
-0.532571 0.777192
0.665168 -0.746370
-0.483251 0.646811
-0.299657 -0.146051
-0.663870 0.725417
0.753030 0.598466
0.517087 0.854511
0.585473 -0.592135
-0.966330 0.175069
0.204914 0.750463
0.446999 -0.788576
-0.971386 -0.202927
-0.298465 0.328022
0.125037 0.677874
-0.750056 0.652548
0.647149 0.757100
0.765170 0.633874
0.428340 -0.758020
-0.832835 0.396129
0.415583 0.094604
0.361015 0.847590
0.218572 -0.358357
0.434857 -0.553387
-0.703721 -0.256844
-0.549882 0.630965
0.629465 0.558789
0.497174 -0.839544
-0.566679 -0.693693
-0.982124 -0.150328
-0.121305 0.953736
0.494842 0.327633
0.872440 0.302629
0.291303 -0.914086
-0.936847 0.045545
0.050404 0.758740
-0.548780 0.516210
0.123099 -0.405562
0.532059 0.638967
0.763889 0.532365
0.814698 0.313783
0.284801 -0.931675
-0.904814 0.396243
0.502746 0.079566
0.048698 -0.951761
-0.934208 0.139257
0.207496 -0.846087
-0.396070 -0.624370
-0.370509 0.282125
0.368930 0.467626
-0.536751 -0.236919
-0.709280 -0.016324
-0.014305 -0.950909
-0.484257 0.164530
0.228113 -0.644741
-0.329125 -0.166285
-0.729564 -0.583640
-0.483769 0.872549
0.576843 -0.562133
-0.706434 0.611321
0.896335 0.223416
0.260089 -0.409911
-0.384408 -0.657220
-0.640179 0.521682
0.514036 -0.683374
-0.381236 -0.759259
-0.974716 -0.031786
-0.050877 -0.081781
-0.081724 -0.090194
-0.068968 0.983865
0.666465 0.582446
0.166176 -0.010957
-0.130015 0.221958
0.101346 -0.800984
-0.927569 0.223315
0.274028 0.096802
0.089681 0.728135
0.293964 -0.621408
-0.835966 -0.358969
-0.619889 -0.248759
-0.230948 -0.832625
-0.796528 -0.473571
-0.541337 -0.265485
-0.132736 0.824150
0.330806 0.173595
-0.420682 -0.070945
-0.233334 0.971809
-0.946901 -0.320504
-0.305652 -0.945315
-0.973480 -0.220701
-0.295337 0.668194
0.549622 -0.823837
-0.773570 0.633700
0.657215 0.749470
0.791029 -0.577174
-0.657641 -0.502098
-0.054252 0.182176
0.237679 -0.664080
0.278502 0.100751
0.274899 -0.612118
-0.483643 -0.870916
-0.350688 -0.445518
0.651111 0.057041
0.112668 0.992307
0.885676 -0.394868
-0.607096 -0.113734
-0.083409 0.995744
0.409717 -0.308335
-0.928811 -0.238263
-0.125187 0.753350
0.995442 0.043513
0.051666 0.846726
0.640176 0.757877
0.716075 0.662622
0.716501 -0.692091
-0.861343 0.295055
0.249802 -0.968207
-0.152476 -0.101660
-0.909310 0.217210
0.246780 -0.614964
-0.581472 -0.586694
-0.625350 0.077654
0.075424 0.733108
0.733458 0.054896
0.057315 -0.556812
-0.465575 0.840052
0.681258 -0.714529
-0.575922 -0.680021
-0.700393 -0.576721
-0.868132 0.385178
0.227089 0.808039
0.517071 -0.530174
0.418390 0.206169
0.567185 -0.813849
-0.791946 0.585661
0.784249 0.388839
0.439236 0.098538
0.053948 -0.899966
0.286279 -0.596027
-0.644437 -0.288925
-0.699901 -0.028584
-0.026771 0.863770
0.419453 0.638240
0.988803 0.003137
0.004372 0.757473
0.756212 0.095258
0.104782 0.050038
0.030485 -0.965087
-0.860908 -0.299507
-0.089789 -0.308162
0.595337 0.228717
0.460856 0.884932
0.278461 0.314110
0.965399 0.225106
0.154271 0.790916
0.513087 0.224849
0.708590 0.038245
0.041055 0.261880
0.195993 0.975473
0.852776 0.497431
0.623729 -0.031522
-0.081443 -0.883185
-0.478783 -0.000901
-0.002811 -0.982018
-0.981923 -0.016758
-0.015903 -0.997399
-0.735254 0.533260
0.841454 -0.301784
-0.334500 -0.530041
-0.463620 -0.809054
-0.092396 0.163262
0.865028 -0.010675
-0.020427 0.564821
0.206732 0.621654
0.661337 -0.198637
-0.508031 0.293194
0.304471 0.036987
0.028951 0.980219
0.302989 0.025983
0.070946 0.759269
-0.834064 0.334132
0.513239 -0.794861
-0.667016 -0.741946
-0.655083 0.207363
0.406494 0.912238
0.967939 -0.171981
-0.091474 0.740948
0.965075 -0.022305
-0.034135 -0.681841
-0.585853 0.761349
0.556027 0.767712
0.977717 0.181599
0.146409 0.948311
0.914069 0.232214
0.386834 -0.351879
-0.287179 -0.928905
-0.694838 -0.649091
-0.891429 -0.337799
-0.403466 -0.319187
-0.214946 0.963821
0.971592 0.187820
0.235760 0.907069
0.914736 0.158494
0.182738 0.537206
0.539178 -0.094876
-0.098755 0.099608
0.049155 -0.855564
-0.254098 0.138215
0.637456 0.765131
0.897515 -0.362451
-0.154596 -0.616064
-0.723175 0.077127
0.145896 0.981707
0.251194 0.280117
0.965602 0.210132
0.306778 -0.507881
-0.371464 -0.927808
-0.508392 0.487139
0.934361 0.350057
0.441444 0.566168
0.514953 0.756505
0.800814 -0.176477
-0.158130 -0.951918
-0.656039 0.350298
0.546960 0.814886
0.683360 0.588807
0.920765 0.014833
0.015679 -0.833144
-0.787601 0.478924
0.505478 -0.668228
-0.419440 0.819290
0.942014 0.273240
0.212590 0.831900
-0.750515 -0.277545
-0.547600 0.623430
0.602967 -0.653554
-0.636385 0.670188
0.507975 -0.836355
-0.234580 0.499685
0.768977 0.202121
0.232855 -0.847097
-0.926938 -0.021221
-0.015845 -0.758625
-0.916677 -0.181976
-0.166149 0.977466
0.715980 0.092828
0.211231 -0.775300
-0.247434 0.487173
-0.447690 -0.548896
-0.595588 -0.466810
-0.889254 0.378686
0.276516 0.902570
0.489728 0.340233
0.874168 0.380197
